time_minutes,hour_decimal,Jan_DOY015,Apr_DOY105,Jul_DOY196,Sep_DOY258,Oct_DOY289,Dec_DOY350
895,14.9167,,,,563.7,,
896,14.9333,,,,561.52,,
897,14.95,,,,327.17,,
898,14.9667,,,,557.14,,
899,14.9833,,,,509.37,,
900,15.0,,,,124.78,,
901,15.0167,,,,100.58,,
902,15.0333,,,,146.67,,
903,15.05,,,,106.03,,
904,15.0667,,,,61.27,,
905,15.0833,,,,111.27,,
906,15.1,,,,138.47,,
907,15.1167,,,,122.42,,
908,15.1333,,,,96.28,,
909,15.15,,,,114.48,,
910,15.1667,,,,96.75,,
911,15.1833,,,,91.22,,
912,15.2,,,,133.62,,
913,15.2167,,,,93.21,,
914,15.2333,,,,99.79,,
915,15.25,,,,60.13,,
916,15.2667,,,,66.52,,
917,15.2833,,,,87.4,,
918,15.3,,,,120.6,,
919,15.3167,,,,93.75,,
920,15.3333,,,,127.11,,
921,15.35,,,,84.39,,
922,15.3667,,,,89.0,,
923,15.3833,,,,69.85,,
924,15.4,,,,112.09,,
925,15.4167,,,,96.48,,
926,15.4333,,,,142.61,,
927,15.45,,,,103.37,,
928,15.4667,,,,47.89,,
929,15.4833,,,,107.05,,
930,15.5,,,,74.52,,
931,15.5167,,,,118.01,,
932,15.5333,,,,130.3,,
933,15.55,,,,78.23,,
934,15.5667,,,,59.17,,
935,15.5833,,,,86.98,,
936,15.6,,,,111.55,,
937,15.6167,,,,76.46,,
938,15.6333,,,,71.45,,
939,15.65,,,,57.52,,
940,15.6667,,,,111.67,,
941,15.6833,,,,66.39,,
942,15.7,,,,92.4,,
943,15.7167,,,,91.18,,
944,15.7333,,,,89.54,,
945,15.75,,,,80.68,,
946,15.7667,,,,88.83,,
947,15.7833,,,,84.13,,
948,15.8,,,,103.38,,
949,15.8167,,,,107.56,,
950,15.8333,,,,65.3,,
951,15.85,,,,97.84,,
952,15.8667,,,,75.06,,
953,15.8833,,,,46.4,,
954,15.9,,,,78.69,,
955,15.9167,,,,84.28,,
956,15.9333,,,,93.46,,
957,15.95,,,,93.1,,
958,15.9667,,,,72.83,,
959,15.9833,,,,91.26,,
960,16.0,,,,403.39,,
961,16.0167,,,,400.65,,
962,16.0333,,,,326.08,,
963,16.05,,,,395.16,,
964,16.0667,,,,392.4,,
965,16.0833,,,,389.64,,
966,16.1,,,,386.86,,
967,16.1167,,,,384.09,,
968,16.1333,,,,233.62,,
969,16.15,,,,378.51,,
970,16.1667,,,,200.49,,
971,16.1833,,,,244.66,,
972,16.2,,,,226.7,,
973,16.2167,,,,229.32,,
974,16.2333,,,,257.44,,
975,16.25,,,,361.62,,
976,16.2667,,,,358.71,,
977,16.2833,,,,340.06,,
978,16.3,,,,277.85,,
979,16.3167,,,,350.22,,
980,16.3333,,,,347.36,,
981,16.35,,,,273.39,,
982,16.3667,,,,341.61,,
983,16.3833,,,,338.73,,
984,16.4,,,,335.84,,
985,16.4167,,,,40.68,,
986,16.4333,,,,54.5,,
987,16.45,,,,86.12,,
988,16.4667,,,,95.7,,
989,16.4833,,,,79.55,,
990,16.5,,,,218.35,,
991,16.5167,,,,315.46,,
992,16.5333,,,,312.53,,
993,16.55,,,,309.59,,
994,16.5667,,,,226.09,,
995,16.5833,,,,302.65,,
996,16.6,,,,300.74,,
997,16.6167,,,,180.44,,
998,16.6333,,,,294.81,,
999,16.65,,,,208.85,,
1000,16.6667,,,,76.19,,
1001,16.6833,,,,65.51,,
1002,16.7,,,,53.71,,
1003,16.7167,,,,43.29,,
1004,16.7333,,,,55.0,,
1005,16.75,,,,59.97,,
1006,16.7667,,,,63.75,,
1007,16.7833,,,,44.73,,
1008,16.8,,,,51.23,,
1009,16.8167,,,,47.19,,
1010,16.8333,,,,237.57,,
1011,16.85,,,,255.77,,
1012,16.8667,,,,252.38,,
1013,16.8833,,,,249.7,,
1014,16.9,,,,246.65,,
1015,16.9167,,,,61.48,,
1016,16.9333,,,,43.92,,
1017,16.95,,,,39.03,,
1018,16.9667,,,,37.7,,
1019,16.9833,,,,52.42,,
1020,17.0,,,,216.8,,
1021,17.0167,,,,225.22,,
1022,17.0333,,,,158.41,,
1023,17.05,,,,219.06,,
1024,17.0667,,,,215.97,,
1025,17.0833,,,,127.94,,
1026,17.1,,,,82.32,,
1027,17.1167,,,,136.69,,
1028,17.1333,,,,203.59,,
1029,17.15,,,,102.11,,
1030,17.1667,,,,109.19,,
1031,17.1833,,,,103.32,,
1032,17.2,,,,117.96,,
1033,17.2167,,,,172.07,,
1034,17.2333,,,,171.28,,
1035,17.25,,,,46.1,,
1036,17.2667,,,,44.2,,
1037,17.2833,,,,38.89,,
1038,17.3,,,,32.76,,
1039,17.3167,,,,29.61,,
1040,17.3333,,,,31.36,,
1041,17.35,,,,26.19,,
1042,17.3667,,,,38.17,,
1043,17.3833,,,,27.95,,
1044,17.4,,,,34.36,,
1045,17.4167,,,,29.08,,
1046,17.4333,,,,41.25,,
1047,17.45,,,,14.06,,
1048,17.4667,,,,19.08,,
1049,17.4833,,,,32.92,,
1050,17.5,,,,21.28,,
1051,17.5167,,,,27.28,,
1052,17.5333,,,,41.69,,
1053,17.55,,,,26.01,,
1054,17.5667,,,,29.75,,
1055,17.5833,,,,30.45,,
1056,17.6,,,,24.07,,
1057,17.6167,,,,16.3,,
1058,17.6333,,,,30.85,,
1059,17.65,,,,30.82,,
1060,17.6667,,,,19.88,,
1061,17.6833,,,,21.34,,
1062,17.7,,,,26.11,,
1063,17.7167,,,,21.2,,
1064,17.7333,,,,14.77,,
1065,17.75,,,,4.5,,
1066,17.7667,,,,14.83,,
1067,17.7833,,,,14.82,,
1068,17.8,,,,9.52,,
1069,17.8167,,,,12.78,,
1070,17.8333,,,,6.63,,
1071,17.85,,,,7.85,,
1072,17.8667,,,,20.88,,
1073,17.8833,,,,7.85,,
1074,17.9,,,,13.59,,
1075,17.9167,,,,14.71,,
1076,17.9333,,,,7.01,,
1077,17.95,,,,11.34,,
1078,17.9667,,,,4.45,,
1079,17.9833,,,,9.73,,
1080,18.0,,,,5.48,,
1081,18.0167,,,,6.79,,
1082,18.0333,,,,6.15,,
1083,18.05,,,,7.63,,
1084,18.0667,,,,6.35,,
1085,18.0833,,,,5.22,,
1086,18.1,,,,6.25,,
1087,18.1167,,,,9.29,,
1088,18.1333,,,,1.46,,
1089,18.15,,,,0.47,,
1090,18.1667,,,,2.66,,
1091,18.1833,,,,2.32,,
1092,18.2,,,,0.0,,
1093,18.2167,,,,0.0,,
1094,18.2333,,,,0.0,,
1095,18.25,,,,0.0,,
1096,18.2667,,,,0.0,,
1097,18.2833,,,,0.0,,
1098,18.3,,,,0.0,,
1099,18.3167,,,,0.0,,
1100,18.3333,,,,0.0,,
1101,18.35,,,,0.0,,
1102,18.3667,,,,0.0,,
1103,18.3833,,,,0.0,,
1104,18.4,,,,0.0,,
1105,18.4167,,,,0.0,,
1106,18.4333,,,,0.0,,
1107,18.45,,,,0.0,,
1108,18.4667,,,,0.0,,
1109,18.4833,,,,0.0,,
1110,18.5,,,,0.0,,
1111,18.5167,,,,0.0,,
1112,18.5333,,,,0.0,,
1113,18.55,,,,0.0,,
1114,18.5667,,,,0.0,,
1115,18.5833,,,,0.0,,
1116,18.6,,,,0.0,,
1117,18.6167,,,,0.0,,
1118,18.6333,,,,0.0,,
1119,18.65,,,,0.0,,
1120,18.6667,,,,0.0,,
1121,18.6833,,,,0.0,,
1122,18.7,,,,0.0,,
1123,18.7167,,,,0.0,,
1124,18.7333,,,,0.0,,
1125,18.75,,,,0.0,,
1126,18.7667,,,,0.0,,
1127,18.7833,,,,0.0,,
1128,18.8,,,,0.0,,
1129,18.8167,,,,0.0,,
1130,18.8333,,,,0.0,,
1131,18.85,,,,0.0,,
1132,18.8667,,,,0.0,,
1133,18.8833,,,,0.0,,
1134,18.9,,,,0.0,,
1135,18.9167,,,,0.0,,
1136,18.9333,,,,0.0,,
1137,18.95,,,,0.0,,
1138,18.9667,,,,0.0,,
1139,18.9833,,,,0.0,,
1140,19.0,,,,0.0,,
1141,19.0167,,,,0.0,,
1142,19.0333,,,,0.0,,
1143,19.05,,,,0.0,,
1144,19.0667,,,,0.0,,
1145,19.0833,,,,0.0,,
1146,19.1,,,,0.0,,
1147,19.1167,,,,0.0,,
1148,19.1333,,,,0.0,,
1149,19.15,,,,0.0,,
1150,19.1667,,,,0.0,,
1151,19.1833,,,,0.0,,
1152,19.2,,,,0.0,,
1153,19.2167,,,,0.0,,
1154,19.2333,,,,0.0,,
1155,19.25,,,,0.0,,
1156,19.2667,,,,0.0,,
1157,19.2833,,,,0.0,,
1158,19.3,,,,0.0,,
1159,19.3167,,,,0.0,,
1160,19.3333,,,,0.0,,
1161,19.35,,,,0.0,,
1162,19.3667,,,,0.0,,
1163,19.3833,,,,0.0,,
1164,19.4,,,,0.0,,
1165,19.4167,,,,0.0,,
1166,19.4333,,,,0.0,,
1167,19.45,,,,0.0,,
1168,19.4667,,,,0.0,,
1169,19.4833,,,,0.0,,
1170,19.5,,,,0.0,,
1171,19.5167,,,,0.0,,
1172,19.5333,,,,0.0,,
1173,19.55,,,,0.0,,
1174,19.5667,,,,0.0,,
1175,19.5833,,,,0.0,,
1176,19.6,,,,0.0,,
1177,19.6167,,,,0.0,,
1178,19.6333,,,,0.0,,
1179,19.65,,,,0.0,,
1180,19.6667,,,,0.0,,
1181,19.6833,,,,0.0,,
1182,19.7,,,,0.0,,
1183,19.7167,,,,0.0,,
1184,19.7333,,,,0.0,,
1185,19.75,,,,0.0,,
1186,19.7667,,,,0.0,,
1187,19.7833,,,,0.0,,
1188,19.8,,,,0.0,,
1189,19.8167,,,,0.0,,
1190,19.8333,,,,0.0,,
1191,19.85,,,,0.0,,
1192,19.8667,,,,0.0,,
1193,19.8833,,,,0.0,,
1194,19.9,,,,0.0,,
1195,19.9167,,,,0.0,,
1196,19.9333,,,,0.0,,
1197,19.95,,,,0.0,,
1198,19.9667,,,,0.0,,
1199,19.9833,,,,0.0,,
1200,20.0,,,,0.0,,
1201,20.0167,,,,0.0,,
1202,20.0333,,,,0.0,,
1203,20.05,,,,0.0,,
1204,20.0667,,,,0.0,,
1205,20.0833,,,,0.0,,
1206,20.1,,,,0.0,,
1207,20.1167,,,,0.0,,
1208,20.1333,,,,0.0,,
1209,20.15,,,,0.0,,
1210,20.1667,,,,0.0,,
1211,20.1833,,,,0.0,,
1212,20.2,,,,0.0,,
1213,20.2167,,,,0.0,,
1214,20.2333,,,,0.0,,
1215,20.25,,,,0.0,,
1216,20.2667,,,,0.0,,
1217,20.2833,,,,0.0,,
1218,20.3,,,,0.0,,
1219,20.3167,,,,0.0,,
1220,20.3333,,,,0.0,,
1221,20.35,,,,0.0,,
1222,20.3667,,,,0.0,,
1223,20.3833,,,,0.0,,
1224,20.4,,,,0.0,,
1225,20.4167,,,,0.0,,
1226,20.4333,,,,0.0,,
1227,20.45,,,,0.0,,
1228,20.4667,,,,0.0,,
1229,20.4833,,,,0.0,,
1230,20.5,,,,0.0,,
1231,20.5167,,,,0.0,,
1232,20.5333,,,,0.0,,
1233,20.55,,,,0.0,,
1234,20.5667,,,,0.0,,
1235,20.5833,,,,0.0,,
1236,20.6,,,,0.0,,
1237,20.6167,,,,0.0,,
1238,20.6333,,,,0.0,,
1239,20.65,,,,0.0,,
1240,20.6667,,,,0.0,,
1241,20.6833,,,,0.0,,
1242,20.7,,,,0.0,,
1243,20.7167,,,,0.0,,
1244,20.7333,,,,0.0,,
1245,20.75,,,,0.0,,
1246,20.7667,,,,0.0,,
1247,20.7833,,,,0.0,,
1248,20.8,,,,0.0,,
1249,20.8167,,,,0.0,,
1250,20.8333,,,,0.0,,
1251,20.85,,,,0.0,,
1252,20.8667,,,,0.0,,
1253,20.8833,,,,0.0,,
1254,20.9,,,,0.0,,
1255,20.9167,,,,0.0,,
1256,20.9333,,,,0.0,,
1257,20.95,,,,0.0,,
1258,20.9667,,,,0.0,,
1259,20.9833,,,,0.0,,
1260,21.0,,,,0.0,,
1261,21.0167,,,,0.0,,
1262,21.0333,,,,0.0,,
1263,21.05,,,,0.0,,
1264,21.0667,,,,0.0,,
1265,21.0833,,,,0.0,,
1266,21.1,,,,0.0,,
1267,21.1167,,,,0.0,,
1268,21.1333,,,,0.0,,
1269,21.15,,,,0.0,,
1270,21.1667,,,,0.0,,
1271,21.1833,,,,0.0,,
1272,21.2,,,,0.0,,
1273,21.2167,,,,0.0,,
1274,21.2333,,,,0.0,,
1275,21.25,,,,0.0,,
1276,21.2667,,,,0.0,,
1277,21.2833,,,,0.0,,
1278,21.3,,,,0.0,,
1279,21.3167,,,,0.0,,
1280,21.3333,,,,0.0,,
1281,21.35,,,,0.0,,
1282,21.3667,,,,0.0,,
1283,21.3833,,,,0.0,,
1284,21.4,,,,0.0,,
1285,21.4167,,,,0.0,,
1286,21.4333,,,,0.0,,
1287,21.45,,,,0.0,,
1288,21.4667,,,,0.0,,
1289,21.4833,,,,0.0,,
1290,21.5,,,,0.0,,
1291,21.5167,,,,0.0,,
1292,21.5333,,,,0.0,,
1293,21.55,,,,0.0,,
1294,21.5667,,,,0.0,,
1295,21.5833,,,,0.0,,
1296,21.6,,,,0.0,,
1297,21.6167,,,,0.0,,
1298,21.6333,,,,0.0,,
1299,21.65,,,,0.0,,
1300,21.6667,,,,0.0,,
1301,21.6833,,,,0.0,,
1302,21.7,,,,0.0,,
1303,21.7167,,,,0.0,,
1304,21.7333,,,,0.0,,
1305,21.75,,,,0.0,,
1306,21.7667,,,,0.0,,
1307,21.7833,,,,0.0,,
1308,21.8,,,,0.0,,
1309,21.8167,,,,0.0,,
1310,21.8333,,,,0.0,,
1311,21.85,,,,0.0,,
1312,21.8667,,,,0.0,,
1313,21.8833,,,,0.0,,
1314,21.9,,,,0.0,,
1315,21.9167,,,,0.0,,
1316,21.9333,,,,0.0,,
1317,21.95,,,,0.0,,
1318,21.9667,,,,0.0,,
1319,21.9833,,,,0.0,,
1320,22.0,,,,0.0,,
1321,22.0167,,,,0.0,,
1322,22.0333,,,,0.0,,
1323,22.05,,,,0.0,,
1324,22.0667,,,,0.0,,
1325,22.0833,,,,0.0,,
1326,22.1,,,,0.0,,
1327,22.1167,,,,0.0,,
1328,22.1333,,,,0.0,,
1329,22.15,,,,0.0,,
1330,22.1667,,,,0.0,,
1331,22.1833,,,,0.0,,
1332,22.2,,,,0.0,,
1333,22.2167,,,,0.0,,
1334,22.2333,,,,0.0,,
1335,22.25,,,,0.0,,
1336,22.2667,,,,0.0,,
1337,22.2833,,,,0.0,,
1338,22.3,,,,0.0,,
1339,22.3167,,,,0.0,,
1340,22.3333,,,,0.0,,
1341,22.35,,,,0.0,,
1342,22.3667,,,,0.0,,
1343,22.3833,,,,0.0,,
1344,22.4,,,,0.0,,
1345,22.4167,,,,0.0,,
1346,22.4333,,,,0.0,,
1347,22.45,,,,0.0,,
1348,22.4667,,,,0.0,,
1349,22.4833,,,,0.0,,
1350,22.5,,,,0.0,,
1351,22.5167,,,,0.0,,
1352,22.5333,,,,0.0,,
1353,22.55,,,,0.0,,
1354,22.5667,,,,0.0,,
1355,22.5833,,,,0.0,,
1356,22.6,,,,0.0,,
1357,22.6167,,,,0.0,,
1358,22.6333,,,,0.0,,
1359,22.65,,,,0.0,,
1360,22.6667,,,,0.0,,
1361,22.6833,,,,0.0,,
1362,22.7,,,,0.0,,
1363,22.7167,,,,0.0,,
1364,22.7333,,,,0.0,,
1365,22.75,,,,0.0,,
1366,22.7667,,,,0.0,,
1367,22.7833,,,,0.0,,
1368,22.8,,,,0.0,,
1369,22.8167,,,,0.0,,
1370,22.8333,,,,0.0,,
1371,22.85,,,,0.0,,
1372,22.8667,,,,0.0,,
1373,22.8833,,,,0.0,,
1374,22.9,,,,0.0,,
1375,22.9167,,,,0.0,,
1376,22.9333,,,,0.0,,
1377,22.95,,,,0.0,,
1378,22.9667,,,,0.0,,
1379,22.9833,,,,0.0,,
1380,23.0,,,,0.0,,
1381,23.0167,,,,0.0,,
1382,23.0333,,,,0.0,,
1383,23.05,,,,0.0,,
1384,23.0667,,,,0.0,,
1385,23.0833,,,,0.0,,
1386,23.1,,,,0.0,,
1387,23.1167,,,,0.0,,
1388,23.1333,,,,0.0,,
1389,23.15,,,,0.0,,
1390,23.1667,,,,0.0,,
1391,23.1833,,,,0.0,,
1392,23.2,,,,0.0,,
1393,23.2167,,,,0.0,,
1394,23.2333,,,,0.0,,
1395,23.25,,,,0.0,,
1396,23.2667,,,,0.0,,
1397,23.2833,,,,0.0,,
1398,23.3,,,,0.0,,
1399,23.3167,,,,0.0,,
1400,23.3333,,,,0.0,,
1401,23.35,,,,0.0,,
1402,23.3667,,,,0.0,,
1403,23.3833,,,,0.0,,
1404,23.4,,,,0.0,,
1405,23.4167,,,,0.0,,
1406,23.4333,,,,0.0,,
1407,23.45,,,,0.0,,
1408,23.4667,,,,0.0,,
1409,23.4833,,,,0.0,,
1410,23.5,,,,0.0,,
1411,23.5167,,,,0.0,,
1412,23.5333,,,,0.0,,
1413,23.55,,,,0.0,,
1414,23.5667,,,,0.0,,
1415,23.5833,,,,0.0,,
1416,23.6,,,,0.0,,
1417,23.6167,,,,0.0,,
1418,23.6333,,,,0.0,,
1419,23.65,,,,0.0,,
1420,23.6667,,,,0.0,,
1421,23.6833,,,,0.0,,
1422,23.7,,,,0.0,,
1423,23.7167,,,,0.0,,
1424,23.7333,,,,0.0,,
1425,23.75,,,,0.0,,
1426,23.7667,,,,0.0,,
1427,23.7833,,,,0.0,,
1428,23.8,,,,0.0,,
1429,23.8167,,,,0.0,,
1430,23.8333,,,,0.0,,
1431,23.85,,,,0.0,,
1432,23.8667,,,,0.0,,
1433,23.8833,,,,0.0,,
1434,23.9,,,,0.0,,
1435,23.9167,,,,0.0,,
1436,23.9333,,,,0.0,,
1437,23.95,,,,0.0,,
1438,23.9667,,,,0.0,,
1439,23.9833,,,,0.0,,
0,0.0,,,,,0.0,
1,0.0167,,,,,0.0,
2,0.0333,,,,,0.0,
3,0.05,,,,,0.0,
4,0.0667,,,,,0.0,
5,0.0833,,,,,0.0,
6,0.1,,,,,0.0,
7,0.1167,,,,,0.0,
8,0.1333,,,,,0.0,
9,0.15,,,,,0.0,
10,0.1667,,,,,0.0,
11,0.1833,,,,,0.0,
12,0.2,,,,,0.0,
13,0.2167,,,,,0.0,
14,0.2333,,,,,0.0,
15,0.25,,,,,0.0,
16,0.2667,,,,,0.0,
17,0.2833,,,,,0.0,
18,0.3,,,,,0.0,
19,0.3167,,,,,0.0,
20,0.3333,,,,,0.0,
21,0.35,,,,,0.0,
22,0.3667,,,,,0.0,
23,0.3833,,,,,0.0,
24,0.4,,,,,0.0,
25,0.4167,,,,,0.0,
26,0.4333,,,,,0.0,
27,0.45,,,,,0.0,
28,0.4667,,,,,0.0,
29,0.4833,,,,,0.0,
30,0.5,,,,,0.0,
31,0.5167,,,,,0.0,
32,0.5333,,,,,0.0,
33,0.55,,,,,0.0,
34,0.5667,,,,,0.0,
35,0.5833,,,,,0.0,
36,0.6,,,,,0.0,
37,0.6167,,,,,0.0,
38,0.6333,,,,,0.0,
39,0.65,,,,,0.0,
40,0.6667,,,,,0.0,
41,0.6833,,,,,0.0,
42,0.7,,,,,0.0,
43,0.7167,,,,,0.0,
44,0.7333,,,,,0.0,
45,0.75,,,,,0.0,
46,0.7667,,,,,0.0,
47,0.7833,,,,,0.0,
48,0.8,,,,,0.0,
49,0.8167,,,,,0.0,
50,0.8333,,,,,0.0,
51,0.85,,,,,0.0,
52,0.8667,,,,,0.0,
53,0.8833,,,,,0.0,
54,0.9,,,,,0.0,
55,0.9167,,,,,0.0,
56,0.9333,,,,,0.0,
57,0.95,,,,,0.0,
58,0.9667,,,,,0.0,
59,0.9833,,,,,0.0,
60,1.0,,,,,0.0,
61,1.0167,,,,,0.0,
62,1.0333,,,,,0.0,
63,1.05,,,,,0.0,
64,1.0667,,,,,0.0,
65,1.0833,,,,,0.0,
66,1.1,,,,,0.0,
67,1.1167,,,,,0.0,
68,1.1333,,,,,0.0,
69,1.15,,,,,0.0,
70,1.1667,,,,,0.0,
71,1.1833,,,,,0.0,
72,1.2,,,,,0.0,
73,1.2167,,,,,0.0,
74,1.2333,,,,,0.0,
75,1.25,,,,,0.0,
76,1.2667,,,,,0.0,
77,1.2833,,,,,0.0,
78,1.3,,,,,0.0,
79,1.3167,,,,,0.0,
80,1.3333,,,,,0.0,
81,1.35,,,,,0.0,
82,1.3667,,,,,0.0,
83,1.3833,,,,,0.0,
84,1.4,,,,,0.0,
85,1.4167,,,,,0.0,
86,1.4333,,,,,0.0,
87,1.45,,,,,0.0,
88,1.4667,,,,,0.0,
89,1.4833,,,,,0.0,
90,1.5,,,,,0.0,
91,1.5167,,,,,0.0,
92,1.5333,,,,,0.0,
93,1.55,,,,,0.0,
94,1.5667,,,,,0.0,
95,1.5833,,,,,0.0,
96,1.6,,,,,0.0,
97,1.6167,,,,,0.0,
98,1.6333,,,,,0.0,
99,1.65,,,,,0.0,
100,1.6667,,,,,0.0,
101,1.6833,,,,,0.0,
102,1.7,,,,,0.0,
103,1.7167,,,,,0.0,
104,1.7333,,,,,0.0,
105,1.75,,,,,0.0,
106,1.7667,,,,,0.0,
107,1.7833,,,,,0.0,
108,1.8,,,,,0.0,
109,1.8167,,,,,0.0,
110,1.8333,,,,,0.0,
111,1.85,,,,,0.0,
112,1.8667,,,,,0.0,
113,1.8833,,,,,0.0,
114,1.9,,,,,0.0,
115,1.9167,,,,,0.0,
116,1.9333,,,,,0.0,
117,1.95,,,,,0.0,
118,1.9667,,,,,0.0,
119,1.9833,,,,,0.0,
120,2.0,,,,,0.0,
121,2.0167,,,,,0.0,
122,2.0333,,,,,0.0,
123,2.05,,,,,0.0,
124,2.0667,,,,,0.0,
125,2.0833,,,,,0.0,
126,2.1,,,,,0.0,
127,2.1167,,,,,0.0,
128,2.1333,,,,,0.0,
129,2.15,,,,,0.0,
130,2.1667,,,,,0.0,
131,2.1833,,,,,0.0,
132,2.2,,,,,0.0,
133,2.2167,,,,,0.0,
134,2.2333,,,,,0.0,
135,2.25,,,,,0.0,
136,2.2667,,,,,0.0,
137,2.2833,,,,,0.0,
138,2.3,,,,,0.0,
139,2.3167,,,,,0.0,
140,2.3333,,,,,0.0,
141,2.35,,,,,0.0,
142,2.3667,,,,,0.0,
143,2.3833,,,,,0.0,
144,2.4,,,,,0.0,
145,2.4167,,,,,0.0,
146,2.4333,,,,,0.0,
147,2.45,,,,,0.0,
148,2.4667,,,,,0.0,
149,2.4833,,,,,0.0,
150,2.5,,,,,0.0,
151,2.5167,,,,,0.0,
152,2.5333,,,,,0.0,
153,2.55,,,,,0.0,
154,2.5667,,,,,0.0,
155,2.5833,,,,,0.0,
156,2.6,,,,,0.0,
157,2.6167,,,,,0.0,
158,2.6333,,,,,0.0,
159,2.65,,,,,0.0,
160,2.6667,,,,,0.0,
161,2.6833,,,,,0.0,
162,2.7,,,,,0.0,
163,2.7167,,,,,0.0,
164,2.7333,,,,,0.0,
165,2.75,,,,,0.0,
166,2.7667,,,,,0.0,
167,2.7833,,,,,0.0,
168,2.8,,,,,0.0,
169,2.8167,,,,,0.0,
170,2.8333,,,,,0.0,
171,2.85,,,,,0.0,
172,2.8667,,,,,0.0,
173,2.8833,,,,,0.0,
174,2.9,,,,,0.0,
175,2.9167,,,,,0.0,
176,2.9333,,,,,0.0,
177,2.95,,,,,0.0,
178,2.9667,,,,,0.0,
179,2.9833,,,,,0.0,
180,3.0,,,,,0.0,
181,3.0167,,,,,0.0,
182,3.0333,,,,,0.0,
183,3.05,,,,,0.0,
184,3.0667,,,,,0.0,
185,3.0833,,,,,0.0,
186,3.1,,,,,0.0,
187,3.1167,,,,,0.0,
188,3.1333,,,,,0.0,
189,3.15,,,,,0.0,
190,3.1667,,,,,0.0,
191,3.1833,,,,,0.0,
192,3.2,,,,,0.0,
193,3.2167,,,,,0.0,
194,3.2333,,,,,0.0,
195,3.25,,,,,0.0,
196,3.2667,,,,,0.0,
197,3.2833,,,,,0.0,
198,3.3,,,,,0.0,
199,3.3167,,,,,0.0,
200,3.3333,,,,,0.0,
201,3.35,,,,,0.0,
202,3.3667,,,,,0.0,
203,3.3833,,,,,0.0,
204,3.4,,,,,0.0,
205,3.4167,,,,,0.0,
206,3.4333,,,,,0.0,
207,3.45,,,,,0.0,
208,3.4667,,,,,0.0,
209,3.4833,,,,,0.0,
210,3.5,,,,,0.0,
211,3.5167,,,,,0.0,
212,3.5333,,,,,0.0,
213,3.55,,,,,0.0,
214,3.5667,,,,,0.0,
215,3.5833,,,,,0.0,
216,3.6,,,,,0.0,
217,3.6167,,,,,0.0,
218,3.6333,,,,,0.0,
219,3.65,,,,,0.0,
220,3.6667,,,,,0.0,
221,3.6833,,,,,0.0,
222,3.7,,,,,0.0,
223,3.7167,,,,,0.0,
224,3.7333,,,,,0.0,
225,3.75,,,,,0.0,
226,3.7667,,,,,0.0,
227,3.7833,,,,,0.0,
228,3.8,,,,,0.0,
229,3.8167,,,,,0.0,
230,3.8333,,,,,0.0,
231,3.85,,,,,0.0,
232,3.8667,,,,,0.0,
233,3.8833,,,,,0.0,
234,3.9,,,,,0.0,
235,3.9167,,,,,0.0,
236,3.9333,,,,,0.0,
237,3.95,,,,,0.0,
238,3.9667,,,,,0.0,
239,3.9833,,,,,0.0,
240,4.0,,,,,0.0,
241,4.0167,,,,,0.0,
242,4.0333,,,,,0.0,
243,4.05,,,,,0.0,
244,4.0667,,,,,0.0,
245,4.0833,,,,,0.0,
246,4.1,,,,,0.0,
247,4.1167,,,,,0.0,
248,4.1333,,,,,0.0,
249,4.15,,,,,0.0,
250,4.1667,,,,,0.0,
251,4.1833,,,,,0.0,
252,4.2,,,,,0.0,
253,4.2167,,,,,0.0,
254,4.2333,,,,,0.0,
255,4.25,,,,,0.0,
256,4.2667,,,,,0.0,
257,4.2833,,,,,0.0,
258,4.3,,,,,0.0,
259,4.3167,,,,,0.0,
260,4.3333,,,,,0.0,
261,4.35,,,,,0.0,
262,4.3667,,,,,0.0,
263,4.3833,,,,,0.0,
264,4.4,,,,,0.0,
265,4.4167,,,,,0.0,
266,4.4333,,,,,0.0,
267,4.45,,,,,0.0,
268,4.4667,,,,,0.0,
269,4.4833,,,,,0.0,
270,4.5,,,,,0.0,
271,4.5167,,,,,0.0,
272,4.5333,,,,,0.0,
273,4.55,,,,,0.0,
274,4.5667,,,,,0.0,
275,4.5833,,,,,0.0,
276,4.6,,,,,0.0,
277,4.6167,,,,,0.0,
278,4.6333,,,,,0.0,
279,4.65,,,,,0.0,
280,4.6667,,,,,0.0,
281,4.6833,,,,,0.0,
282,4.7,,,,,0.0,
283,4.7167,,,,,0.0,
284,4.7333,,,,,0.0,
285,4.75,,,,,0.0,
286,4.7667,,,,,0.0,
287,4.7833,,,,,0.0,
288,4.8,,,,,0.0,
289,4.8167,,,,,0.0,
290,4.8333,,,,,0.0,
291,4.85,,,,,0.0,
292,4.8667,,,,,0.0,
293,4.8833,,,,,0.0,
294,4.9,,,,,0.0,
295,4.9167,,,,,0.0,
296,4.9333,,,,,0.0,
297,4.95,,,,,0.0,
298,4.9667,,,,,0.0,
299,4.9833,,,,,0.0,
300,5.0,,,,,0.0,
301,5.0167,,,,,0.0,
302,5.0333,,,,,0.0,
303,5.05,,,,,0.0,
304,5.0667,,,,,0.0,
305,5.0833,,,,,0.0,
306,5.1,,,,,0.0,
307,5.1167,,,,,0.0,
308,5.1333,,,,,0.0,
309,5.15,,,,,0.0,
310,5.1667,,,,,0.0,
311,5.1833,,,,,0.0,
312,5.2,,,,,0.0,
313,5.2167,,,,,0.0,
314,5.2333,,,,,0.0,
315,5.25,,,,,0.0,
